id,name,address,latitude,longitude,website,rating,user_ratings,summary,types,opening_hours,phone
ChIJ-XI6GQwlrjsR1MR_9gonAnc,Aasare hospital,"8th cross, subhash nagar, BH road Vajarahalli, Jyothi Nagar, Nelamangala Town, Vajarahalli, Karnataka 562123, India",13.0966945,77.4025435,,4,41,,"hospital, health, point_of_interest, establishment",Open now,
ChIJPbKKqhQlrjsR4TF0G1IseHA,Lotus Scans and Diagnostics,"syndicate bank road, opposite Federal bank ATM, behind poorvika mobiles, Paramanna layout, Nelamangala Town, Bengaluru, Karnataka 562123, India",13.0970548,77.3964005,,4.9,506,,"hospital, doctor, health, point_of_interest, establishment",Open now,088844 41035
ChIJNZD7e6glrjsRz8dVKIOR3BM,MANASVI HOSPITAL,"#307, Kunigal bypass road, Madras Bombay Trunk Rd, Bengaluru, Karnataka 562123, India",13.0964344,77.3867955,,2.7,12,,"hospital, health, point_of_interest, establishment",Open now,
ChIJkV93vgElrjsRkJWB0zUHDiA,"Madilu Child Care Centre-Pediatrician -kids clinic -children specialist, Nelamangala","Ground Floor, Patel Muniyappa Building, Bus Stand Rd, opposite Nelamangala, Nelamangala Town, Bengaluru, Karnataka 562123, India",13.0982085,77.3943941,,5,213,,"doctor, hospital, health, point_of_interest, establishment",Closed,091085 30817
ChIJY-pufm4lrjsRJfkcmcHZ7f0,Sri Rav's Somashekar Hospital,"Paramanna Layout, BH Rd, Sadashiva Nagara, Bengaluru, Karnataka 562123, India",13.0961136,77.3955512,,3.8,28,,"hospital, health, point_of_interest, establishment",Open now,095355 34121
ChIJr5urukAlrjsRe8NPO99wjKg,Ananthaksha Super Speciality Eye Hospital,"Virupakshappa Building, 1470/1268, Bus Stand Rd, opp. BMTC Main, Jyothi Nagar, Nelamangala Town, Bengaluru, Karnataka 562123, India",13.0984473,77.3940996,https://ananthakshaeyehospital.com/,4.9,538,,"hospital, health, point_of_interest, establishment",Open now,090909 00246
ChIJSb0sDg0jrjsRb_w4pk-IHVU,Chikkabanavara Government Primary Healthcare Center,"3FQW+G52, Hesarghatta Rd, N M S Layout, Bengaluru, Karnataka 560090, India",13.0887676,77.4953979,,3.6,26,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJb36a4acjrjsRHcKzHtTVQZo,Srinivasa Hospital,"Likith Arcade, 97, Hesarghatta Rd, opposite Govt School, Nandi Nagar, Chikkabanavara, Bengaluru, Karnataka 560090, India",13.0847303,77.4989849,,4.3,67,,"hospital, health, point_of_interest, establishment",Open now,072048 69691
ChIJVVVVpYQjrjsRZ6E3Ua9EABo,Nirmala Health Centre,"Hesaraghatta Rd, Chikkabanavara, Tarbanahalli, Bengaluru, Karnataka 560090, India",13.1041334,77.482035,,4.1,23,,"hospital, health, point_of_interest, establishment",Open now,080 2225 1333
ChIJO2qYVSwjrjsRrJ8JRoZuwzE,government hospital,"3G55+4P6, Mallasandra, Jalahalli West, Bengaluru, Karnataka 560057, India",13.0577817,77.5092694,,3.5,15,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJgzQlTfIjrjsRZy6mP2RrZcM,Nikhil Nethralaya,"1st Floor, 44, Hesarghatta Rd, Mallasandra, T. Dasarahalli, Bengaluru, Karnataka 560057, India",13.0539906,77.5078171,https://nikhilnethralaya.com/,5,175,,"hospital, health, point_of_interest, establishment",Open now,099592 88592
ChIJUcv2lSc9rjsRD4hmMGiCNDg,ESI DISPENSARY,"2GV4+HJV, Vidya Nagar, Peenya, Bengaluru, Karnataka 560057, India",13.0439933,77.5065494,https://www.esic.gov.in/,3.3,29,,"hospital, health, point_of_interest, establishment",Closed,1800 11 2526
ChIJc_XI3-4irjsRABAtShAVweg,Rajalakshmi Hospital & Research Center,"Lakshmipura Main Road, Lake, opp. Lakshmipura, Lakshmipura, Vidyaranyapura, Bengaluru, Karnataka 560097, India",13.0842607,77.5309098,https://rajalakshmihospitals.com/,4.1,70,,"hospital, point_of_interest, health, establishment",Open now,099860 46906
ChIJbwO1KIUjrjsRh1oxjZCtgms,"Prasad Global Hospitals - Best Multispeciality Hospital in Vidyaranyapura, Bangalore","9/2, Hesaragatta Mn Rd, Vaderahalli, Lakshmipura Cross, Post, Vidyaranyapura, Bengaluru, Karnataka 560097, India",13.0911723,77.5355288,https://prasadglobalhospitals.in/,4.2,177,,"hospital, point_of_interest, health, establishment",Open now,095380 06060
ChIJecQmqJcirjsRQlf6p8D4WSQ,Carewell Hospital,"Hesaraghatta Road, M.S. Palya Rd, opposite Basava Traders, Adityanagar, Vidyaranyapura, Bengaluru, Karnataka 560097, India",13.083124,77.548683,,4.3,288,,"hospital, point_of_interest, health, establishment",Open now,091644 33388
ChIJHwgrIoEYrjsRQkfwcYZKTmg,Akshaya Nursing Home,"Attur Main Rd, Santhosh Nagar, Attur Layout, Yelahanka New Town, Bengaluru, Karnataka 560064, India",13.1047759,77.5663529,http://www.akshayhospital.in/,4,29,,"hospital, point_of_interest, health, establishment",Open now,089048 76636
ChIJRQlJFA8YrjsRuDKhndjLgc8,Narayan Hospital,"07 /07A, kodigehalli main road, near tennis court, Sir MV Layout, Tindlu, Vidyaranyapura, Bengaluru, Karnataka 560097, India",13.0693137,77.5692963,,4.2,270,,"hospital, point_of_interest, health, establishment",Open now,089714 55485
ChIJf1UXAlQ9rjsRvH0TyPkFuRE,BEL Hospital ಆಸ್ಪತ್ರೆ,"3H24+4PH, Post, near Chief Medical Office, Jalahalli, Bengaluru, Karnataka 560013, India",13.0503069,77.5568705,,4.6,73,,"hospital, point_of_interest, health, establishment",Open now,080 2219 5280
ChIJjWeG9usZrjsR9fNP6rn7l-c,Esha multi speciality hospital LLP,"Major Sandeep Unnikrishnan Rd, Attur Layout, Yelahanka New Town, Bengaluru, Karnataka 560065, India",13.0979976,77.5673333,http://www.eshahospitals.com/,4.6,214,,"hospital, point_of_interest, health, establishment",Open now,091488 24883
ChIJxwygwIcYrjsR2OVsl236JLk,Navachethana Hospital,"17/A2, 3rd B Cross Road, Opposite RWF Rail Wheel Factory GM Admin Office, A Sector, RWF West Colony, Yelahanka New Town, Bengaluru, Karnataka 560064, India",13.1037608,77.5837306,http://www.navachethanahospital.com/,3.9,1265,,"hospital, health, point_of_interest, establishment",Open now,098809 25495
ChIJ3YrLQcYYrjsRBDrrNa0UoHg,General Hospital yelahanka,"3HXW+RG4, Railway Station Rd, Gandhi Nagar, Yelahanka, Bengaluru, Karnataka 560064, India",13.0995088,77.5963363,https://ghy.karnataka.gov.in/1/contact-us/en,3.1,164,,"hospital, health, point_of_interest, establishment",Closed,
ChIJx9EC_WAYrjsRPiW-sqPTdds,Neha Prakash Hospital,"4H4C+MQ2, 8, 6th Main Rd, Yelahanka 5th Phase, Yelahanka New Town, Bengaluru, Karnataka 560064, India",13.1077469,77.5717581,https://nehaprakashhospital.com/,4.3,583,,"hospital, doctor, health, point_of_interest, establishment",Open now,063662 22255
ChIJQyG0v0UZrjsRrTEWLwqVxRs,Cloudnine Hospital - Sahakarnagar | Best Maternity & Pregnancy Centre,"07, 2667/1/2501/1, Kodigehalli Main Rd, Sahakar Nagar, Ward, Bengaluru, Karnataka 560092, India",13.0582831,77.5884272,https://www.cloudninecare.com/centre/sahakarnagar?utm_city=bengaluru&utm_source=gmb&utm_medium=organic&utm_campaign=bengaluru+sahakarnagar+c9-hospital-gmb-website+c9-hospital-sahakarnagar&utm_content=website-button,4.7,3324,,"hospital, doctor, health, point_of_interest, establishment",Open now,099728 99728
ChIJxwkOt1cYrjsR7WEYwvrLr8w,Apurva Hospital,"BB Rd, near APOORVA HOSPITAL, Yelahanka, Bengaluru, Karnataka 560064, India",13.1013231,77.5986061,,3.1,103,,"hospital, health, point_of_interest, establishment",Open now,099000 13099
ChIJNxocHlwYrjsRWCL-a_6zGz4,K K Hospital,"9, A-1, A-2, 9th A Cross Rd, opposite M.E.C School, Sector A, Yelahanka Satellite Town, Yelahanka New Town, Bengaluru, Karnataka 560106, India",13.0970162,77.5894041,,4.2,741,,"hospital, health, point_of_interest, establishment",Open now,080 2846 1933
ChIJfY1yDVcYrjsRdceLwosakJs,SHUSHRUSHA HOSPITAL,"BB Rd, Old Town, Yelahanka, Bengaluru, Karnataka 560064, India",13.0996932,77.5980918,,4.1,673,,"hospital, health, point_of_interest, establishment",Open now,080 2846 0057
ChIJEQGwpBUZrjsRtUz7saRRfHE,"Rainbow Children's Hospital & BirthRight, Hebbal, Bengaluru - Best Maternity Hospital","International Airport Road BIAL Road, Chandra Mouleshwara Swamy Temple Rd, opp. to Kodandarama, Sneha Nagar, Byatarayanapura, Byatarayanapura CMC and OG Part, Bengaluru, Karnataka 560092, India",13.0656014,77.5936433,https://www.rainbowhospitals.in/our-centre/bengaluru/hebbal?utm_source=gmb&utm_medium=organic&utm_campaign=rainbow_hospitals,4.4,1760,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 3783 6519
ChIJ0zZL0yUYrjsR7NBEPAYmpIs,Prolife Multi Speciality Hospital Bangalore | Ortho Care | Accident & Trauma Care | Neuro Center,"Landmark: I 248, 249/101, opposite Kodandarama Temple, Sneha Nagar, Byatarayanapura, Bengaluru, Karnataka 560092, India",13.0649206,77.5936374,http://www.prolifehospital.in/,4.5,1054,,"hospital, health, point_of_interest, establishment",Open now,099802 12424
ChIJud2QhR0ZrjsRjX9LXidg1GE,Cytecare Hospitals,"Venkatala, near Bagalur Cross, BSF Campus, Yelahanka, Bengaluru, Karnataka 560064, India",13.1183406,77.6082695,https://www.cytecare.com/?utm_source=Google%20My%20Business&utm_medium=Organic&utm_campaign=GMB-bio,4.9,7438,,"hospital, health, point_of_interest, establishment",Open now,1800 123 6767
ChIJTXIXQegZrjsRmS445fM4fn8,REGAL Kidney and Multi Speciality Hospital,"No 30, CMR, Complex, Thanisandra Main Rd, Devin Paradise Enclave, Chokkanahalli, Bengaluru, Karnataka 560064, India",13.0833285,77.6349608,https://regalhospital.com/,4.4,1736,,"doctor, hospital, health, point_of_interest, establishment",Open now,088840 58888
ChIJK3ymeEwXrjsR_2oLj0kHbCc,iSkin Clinic (Nagawara) Dr Dilip Kumar,"# 6/2/2-2A, 1st Floor, Above JK Tyres, Thanisandra Main Rd, beside La' Meze, S R K Nagar, Ashwath Nagar, Nagavara, Bengaluru, Karnataka 560077, India",13.0534119,77.6317628,,4.6,320,,"skin_care_clinic, doctor, hospital, health, point_of_interest, establishment",Open now,082775 55333
ChIJoUdnWKAZrjsRpn8B1EMYGLo,AMRUTH HOSPITAL,"Agrahara Badavane, Bengaluru, Karnataka 560064, India",13.1025292,77.6278914,,3.6,48,,"hospital, health, point_of_interest, establishment",Open now,094821 32966
ChIJ2XwTHGIZrjsRPDINulInR28,Avita hospital,"Hennur Bagalur Main Rd, Vistar, Visthar, Bengaluru, Byrathi Bande (Krishnanagara), Karnataka 560077, India",13.0763138,77.6518787,,3.4,45,,"hospital, health, point_of_interest, establishment",Open now,
ChIJq3N5RNYZrjsRO0LqGw8ZdiU,Express Healthcare K Narayanapura (Bangalore Baptist Hospital),"Esther defence avenue, Esther Solitaire, Baptist Hospital, K Narayanapura Main Rd, Kothanur Post, Layout, Narayanapura, Bengaluru, Karnataka 560077, India",13.05696,77.64437,https://www.bbh.org.in/expresshealthcarekothanur/,3.7,113,,"hospital, health, point_of_interest, establishment",Open now,085480 04700
ChIJk16cNtsZrjsR5FZ-nMrE0w4,SURAKSHAA HOSPITAL - MCECHS LAYOUT,"M.C.E.C.H.S. Layout 1st Phase, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",13.0701908,77.623331,,4,230,,"hospital, health, point_of_interest, establishment",Open now,
ChIJed7fDJQXrjsRAs25zXNR3w0,Prakruthi Multispeciality Hospital,"Thanisandra Main road, Dr Shivramkaranth Nagar, Post, Thanisandra, Bengaluru, Karnataka 560077, India",13.0552018,77.6317957,,4.2,218,,"hospital, health, point_of_interest, establishment",Open now,080 6884 4444
ChIJEcbDddgXrjsROXozHzQQmUY,Prerana PG Gents - Manyata tech park,"437, 3rd cross, 4th Main road Munivenkatappa Layout, near JMJ hospital, AC Post, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",13.0405757,77.6214239,http://preranapg.com/,4.6,258,,"hospital, health, point_of_interest, establishment",Open now,088849 13332
ChIJxZ7FYNAbrjsRnA969hPNnMQ,New Life Speciality Hospital,"No.33, New International Airport Road, Hennur Bagalur Main Rd, Chikkagubbi Village, Byrathi, Bengaluru, Karnataka 560077, India",13.0779944,77.653645,https://newlifespecialityhospital.com/,4.7,47,,"hospital, health, point_of_interest, establishment",Open now,080 2675 4455
ChIJL5Pfz-cZrjsR3dHqUBrl8v8,Sai Hospital,"3JCM+353, 2nd Main Rd, 2nd Phase, Sri Balaji Krupa Layout, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",13.070148,77.6329098,,3.9,51,,"hospital, health, point_of_interest, establishment",Open now,080 2844 3062
ChIJVw5bBqMZrjsRIgWT9qOoigM,Agarahara Government Hospital,"ESI Hospital, Agrahara Layout Main Rd, Agrahara Badavane, Bengaluru, Thirumenahalli, Karnataka 560064, India",13.0957699,77.627285,,4,50,,"hospital, health, point_of_interest, establishment",Closed,
ChIJ-zxc66gZrjsRpJ88khsfQTU,LAKSHMI EYE HOSPITAL ( NABH CERTIFIED),"RAMAKRISHNA, No. 502, Thanisandra Main Rd, Sri Balaji Krupa Layout, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",13.0730361,77.6334947,,4.7,100,,"doctor, store, hospital, health, point_of_interest, establishment",Open now,099727 00771
ChIJeYwXK3IZrjsRkZaBeEUpFSw,Nayana Eye Clinic,"ANJINAPPA COMPLEX, 1, Hennur Bagalur Main Rd, below RAMDEV MEDICALS, Kothanur, Bengaluru, Karnataka 560077, India",13.0624845,77.6490922,,4.8,330,,"doctor, store, hospital, health, point_of_interest, establishment",Closed,063611 31461
ChIJR3st5tYZrjsRBsgYLnz1nU4,"Kriyashila Hospitals, Nephro-Urology and Multi Specialty Hospital, Kothanur, Bengaluru","1177/954/3, K Narayanapura Main Rd, BDS Nagar, Kothanur, Bengaluru, Karnataka 560077, India",13.0648999,77.6470856,https://kriyashilahospitals.com/,4.9,413,,"hospital, health, point_of_interest, establishment",Open now,096329 14504
ChIJ46ZB1PwZrjsRFB9yP9QQmEc,K. Narayanapura Primary Health Centre,"3J7R+6X8, K Narayanapura Main Rd, Narayanapura, Bengaluru, Karnataka 560077, India",13.0630436,77.6424485,,3.9,80,,"hospital, health, point_of_interest, establishment",Open now,
ChIJrR9_MgkZrjsRZ7Yv4ZramJs,Good Health Hospital,"3rd cross, K Narayanapura Main Rd, Shirdi Sai Nagar, Thanisandra, Bengaluru, Kothnur Narayanapura, Karnataka 560077, India",13.0668058,77.6386774,,4.2,58,,"hospital, pharmacy, health, store, point_of_interest, establishment",Open now,095131 78239
ChIJE0-AW1UXrjsRCbTMYysFvg4,Medi Derma Hospital,"85, Hennur Main Road, Kothanur, Byrathi, Bengaluru, Karnataka 560077, India",13.0599302,77.6525705,https://medidermahospital.setmore.com/,4.2,93,,"hospital, health, point_of_interest, establishment",Open now,098441 30455
ChIJy3od6ecZrjsRuA9RMSSB_IU,Thanisandra Government Hospital,"3J9J+WQM, Sri Balaji Krupa Layout, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",13.0698401,77.6319373,,3.5,24,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ_eDTEfwZrjsRQoVJfaL1r4c,"Ovum Hospitals | Woman & Child Speciality Hospital in Hennur Road, Bangalore.","2nd Floor, No 33/4, Hennur Main Road, Kothanur, Bengaluru, Karnataka 560077, India",13.0628593,77.6493731,https://www.ovumhospitals.com/centers/hennur,4.9,742,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 6252 5500
ChIJa95voTIXrjsRkGCMPn8D9fA,Shree Manyata Hospitals,"72, 1, Thanisandra Main Rd, near to Sri Manjunatha Palace, Thanisandra, Bengaluru, Karnataka 560077, India",13.0543897,77.6317606,https://shreemanyatahospital.in/,4,160,,"hospital, health, point_of_interest, establishment",Open now,
ChIJQWeRIBYXrjsRRcXbPeEB97w,ReachH Homeopathic Pharma,"Shop - F 3, Petra Complex, New Airport Rd, Kothanur Post, Kothanur, Bengaluru, Karnataka 560077, India",13.0623759,77.6494063,https://reachh.health/,4.8,125,,"drugstore, pharmacy, hospital, consultant, health, store, point_of_interest, establishment",Open now,088615 36581
ChIJKVXVqroZrjsRFPGwROLC17M,Prime life hospital,"1332, K Narayanapura Main Rd, Kothanur, Bengaluru, Karnataka 560077, India",13.064467,77.6487147,http://primelifehospital.com/?utm_source=gmb&utm_medium=referral,4.2,201,,"hospital, health, point_of_interest, establishment",Open now,080 2990 6499
ChIJ56FNDkIbrjsRP1gP1GPRfZU,NIMHANS NORTHERN CAMPUS (KYALASANAHALLI),"3M76+HH5, Elu's Rd, Hanumanthappa Layout, Kyalasanahalli, Bengaluru, Karnataka 560077, India",13.0638844,77.6614833,,4,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ03GeqdUZrjsRwRcN4A4cHHU,S R S Dental Care,"Behind Yashban Farm, 1 Kenchamma, Kothanur Post, Gundappa Layout, Kyalasanahalli, Bengaluru, Karnataka 560077, India",13.056253,77.6572504,,5,10,,"hospital, health, point_of_interest, establishment",Open now,098861 45848
ChIJi3_g7uIRrjsRSPthluZQ2Sg,MADILU HOSPITAL (Health care for women)This centre is provided in giving quality care to the women in neighbourhood.,"Kalkere Horamavu (P, Anjaneya Temple, 7, Pooja Garden Main Rd, near Bhaktha, K Channasandra, Bengaluru, Karnataka 560043, India",13.0390202,77.6792314,https://madiluhospital.com/,4.9,214,,"hospital, doctor, health, point_of_interest, establishment",Open now,084312 97553
ChIJnRQo-HUQrjsR7IZfw-lcXgI,Sri Sai Health Care,"layout, Bidarahalli, 560049, Punyabhoomi, Rajarajeshwari Nagar, Janankshi Layout, 5th Stage, Cheemasandra, Bengaluru, Karnataka 560098, India",13.0634939,77.7171017,,4.3,7,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJb7_y-PUZrjsRfGvHUx2fnB4,Royal Care Speciality Hospital,"Hennur Bagalur Main Rd, Chikkagubbi Village, Bengaluru, Karnataka 560077, India",13.0779695,77.6536657,,3.5,38,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJq-UaBQAbrjsRXdPkWxyirHw,Kadusonnapanahalli PHC,"3MX8+88, Nagaragiri Township, Mitganahalli, Kadusonnapanahalli, Bengaluru, Karnataka 562149, India",13.098279,77.665858,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJt7M3cU8ZrjsRLhBE1F19UKg,Dr Lal PathLabs - Patient Service Centre,"Khata No 28, Kh No 97, Ground Floor Baglur Main Road, Bande, near Royal Care Hospital, Visthar, Byrathi, Bengaluru, Karnataka 560077, India",13.0772066,77.6529612,https://labs.lalpathlabs.com/dr-lal-pathlabs-patient-service-centre-diagnostic-centre-byrathi-bande-bengaluru-377196/Home?utm_source=locator&utm_medium=googleplaces,4.6,34,,"hospital, health, point_of_interest, establishment",Open now,080 6228 9099
ChIJ_26Vfq0RrjsR_FAXkgPpJz8,Sai krupa clinic,"Bileshivale, Bengaluru, Karnataka 560077, India",13.0528112,77.6725876,,4,4,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJzVeD9MMbrjsR3JPPR221Rms,SHANKARA SWASTHI HOSPITAL,"new international, 3, airport road, Chikkagubbi Village, Bengaluru, Chikkagubbi, Karnataka 560077, India",13.0796133,77.6639452,,4.1,14,,"hospital, health, point_of_interest, establishment",Open now,063666 79907
ChIJe_BShZEZrjsRjIhc9cRKfgM,"Rainbow Children's Clinic - Hennur, Bengalore - Best Maternity Clinic","Rainbow Children's Hospital Hennur, Harshini Archade, First Floor Property no. 27 & 28, New Airport Main Road, Kothanur Main Road, Hennur, Bengaluru, Karnataka 560077, India",13.0760985,77.6517513,https://www.rainbowhospitals.in/our-centre/bengaluru/hennur-road,4.6,22,,"doctor, hospital, health, point_of_interest, establishment",Open now,080 4776 1365
ChIJ045OXFgbrjsRvnsFGteQb7g,Primary Health Center KS Halli,"3MX8+88H, Nagaragiri Township, Mitganahalli, KS Halli, Bengaluru, Karnataka 562149, India",13.0983038,77.6658575,,4.4,5,,"hospital, health, point_of_interest, establishment",Closed,
ChIJpeLnM8wRrjsRhlrFTrl99ug,Dharani health care centre,"No 8, Kyalasanahalli, Avalahalli Mn Rd Post, nr. Venugopal Swamy Temple, Rammana Layout, Kothanur, Bengaluru, Byrathi, Karnataka 560077, India",13.056238,77.6594927,,5,9,,"hospital, health, point_of_interest, establishment",Open now,096118 13672
ChIJcZlhm3YQrjsRAaQjcmm_UfE,Govt Hospital,"3P58+WFW, Cheemasandra, Bidarahalli, Karnataka 560049, India",13.0598702,77.7162013,,5,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJK9Fhm3YQrjsRD60gNXfAmOg,"Primary Health Centre, Bidrahalli","3P58+WFX, Cheemasandra, Bidarahalli, Karnataka 560049, India",13.0598642,77.716222,,3.3,3,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJldbs1XUQrjsRcyMBCCRgsDw,SRI GANESH CLINIC AND MEDICAL,"Cheemasandra, Bidarahalli, Karnataka 560049, India",13.0609067,77.7168168,,5,4,,"hospital, health, point_of_interest, establishment",Open now,077956 95640
ChIJTQJ8lewQrjsR-WS93y1TgzE,S V MEDICAL STORE'S,"Maragondanahalli Main Rd, Kanaka Nagar, kanakanagara circle, Bengaluru, Karnataka 560043, India",13.0378688,77.6835536,,,0,,"pharmacy, store, hospital, health, point_of_interest, establishment",Opening hours not available,091130 07367
ChIJN9iepiQQrjsRbDeinmDuh8c,S.N Hospital,"28/1, Old Madras Rd, Muneshwara Layout, Virgonagar, Aavalahalli, Bengaluru, Karnataka 560049, India",13.0357982,77.7347249,,4.1,13,,"hospital, health, point_of_interest, establishment",Open now,
ChIJ3aSQr1kPrjsR3Q__VMUVkBg,SRI SAI HEALTH CARE AND PHARMACY,"Old madras road, post, Katamnalluru, virgonagar, Sannatammanahalli, Bengaluru, Karnataka 560049, India",13.0528582,77.7613033,https://www.instagram.com/suraj_710_?igsh=ejE2aGM0NWd2c3hz,5,16,,"hospital, health, point_of_interest, establishment",Open now,077953 39335
ChIJSXgjawIQrjsROIS7KLfZA9A,Nawaz Prakruthi Chiketsalaya,"Budigere Main Road, Bagalur Bangalore, Bengaluru, Karnataka 562149, India",13.0576866,77.7439904,,5,1,,"hospital, health, point_of_interest, establishment",Open now,080950 59815
ChIJGxN0QHIQrjsR6uLoM9Q-gn0,Ambulance Service,"3P39+G67, Cheemasandra, Bengaluru, Karnataka 560049, India",13.0537903,77.7180422,,5,1,,"hospital, health, point_of_interest, establishment",Open now,073535 15051
ChIJm1jLiwURrjsRJyOqXpPcwmc,Sri Chowdeshwari Pharmacy...+,"Kithaganur Village, Kithiganur, Karnataka 560036, India",13.0387894,77.710924,,5,40,,"hospital, health, point_of_interest, establishment",Open now,099808 51722
ChIJPyntBG8FrjsRN4upNKlUnEQ,Chamundeshwari medical and general store,"Bommanahalli, Bengaluru, Bommenahalli, Karnataka 560049, India",13.0715634,77.7452552,,5,3,,"hospital, health, point_of_interest, establishment",Open now,063601 74801
ChIJVwYxG-URrjsRbWhu0L31Kbg,druthi medics,"sy no 171, bommenahalli bus stop ,virgonagar post,bengaluru est, Bengaluru, Karnataka 560049, India",13.0637045,77.7403712,,5,4,,"hospital, health, point_of_interest, establishment",Opening hours not available,090666 56609
ChIJVVVVlbYarjsR9BTM73eNRn0,Global College of Pharmacy,"Bendaganahalli, Huskur Main Road, Mandur Post, near Green Fields Apartment, Mandur, Bengaluru, Kodigehalli, Karnataka 560049, India",13.082939,77.7380831,http://globalcollegeofpharmacy.com/,4.3,3,,"hospital, health, point_of_interest, establishment",Opening hours not available,094910 91927
ChIJ841JgT4RrjsR3KfR2sbC4CY,Vinayaka Medicals,"2PWQ+49W, Virgonagar, Aavalahalli, Bandapura, Karnataka 560049, India",13.0453741,77.7384497,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJyWafUrkbrjsR568x6DY-P2E,Modular health care system,"Byppanahalli, krishnanpalya, Bengaluru, Baiyappanahalli, Karnataka 560049, India",13.0719648,77.7196066,,,0,,"hospital, health, point_of_interest, establishment",Open now,
ChIJ_aWDgaQRrjsRn1n6ijALgAY,Cure piles through natural edible herbs,"No 11, Royal Enclave, venkateshappa layout, Aduru, Kithiganur, Bengaluru, Karnataka 560036, India",13.0408488,77.7095803,,,0,,"hospital, health, point_of_interest, establishment",Open now,
ChIJLd1Ca4YPrjsRQkUDKvmPFXo,VIRGO HEART CENTER,"BRIGADE SIGNATURE TOWERS, Sannatammanahalli, Bengaluru, Karnataka 560049, India",13.0541951,77.7621172,https://www.virgoheartcenter.com/,5,1,,"hospital, health, point_of_interest, establishment",Open now,
ChIJx5pb3LoFrjsRc0GpKxZBNm4,Hoskote Mission Hospital,"3QFM+RH2, Kammavari Pete, Hoskote, Karnataka 562114, India",13.0745052,77.7838894,https://v2.hoskotemission.org/,2,3,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJN1QJssQFrjsR3dUMIRL-ifc,CHARANA RAKSHA HOSPITAL,"6th cross roysingh extension, sulibele, Main Rd, Kammavari Pete, Hoskote, Karnataka 562114, India",13.0757888,77.7826669,https://www.charanaraksha.com/,4.7,20,,"hospital, health, point_of_interest, establishment",Open now,
ChIJiXAKY34FrjsRHFQWLJVIECk,Dasegowda Health Center,"3Q9P+QFC, M V Extenstion, Hoskote, Karnataka 560067, India",13.0694423,77.7861519,,4.8,40,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ06qFdQAFrjsRb-Cp_x87rEg,Sparsha Hospital,"3RG2+W6V, NH75, Kammavari Pete, Hoskote, Karnataka 562114, India",13.0773502,77.8005434,,4.4,14,,"hospital, health, point_of_interest, establishment",Open now,
ChIJpVF-Z5YFrjsRVR2BX3vjDEA,"eAarogyaKendra Kurubarahalli, Hoskote","4Q2X+JJV, Unnamed Road, Kurubara Hally, Karnataka 562114, India",13.1016126,77.7990411,,5,1,,"hospital, health, point_of_interest, establishment",Closed,
ChIJUScZz50lrjsR-bMBPSohf6U,"ENT Clinic, Nelamangala -Dr.Rohit K","ENT Clinic, 2051/22321, 6th cross, next to Madhu Medicals, near TB bus stop, Subhash Nagar, Nelamangala, Bengaluru, Vajarahalli, Karnataka 562123, India",13.0971859,77.4020023,,4.9,158,,"hospital, point_of_interest, doctor, health, establishment",Open now,
ChIJx-Ewn-8jrjsRPQ8O7sa9jI8,Chaitanya hospital,"T.B Cross, Hesaraghatta, Karnataka 560088, India",13.1298788,77.4841487,,3.7,23,,"hospital, health, point_of_interest, establishment",Open now,091106 04510
ChIJ5V50GHUkrjsRE5HH0gTngc0,Madilu Foundation,"4F99+556, thorenagasandra, Hesaraghatta, Karnataka 562123, India",13.1179069,77.4678912,,4.2,9,,"hospital, health, point_of_interest, establishment",Open now,099164 60420
ChIJARsSkVMjrjsR5q9hyLaARRM,LR Shirdi Sai hospital,"Hesaraghatta, Karnataka 560088, India",13.137687,77.4807105,,4,9,,"hospital, health, point_of_interest, establishment",Open now,
ChIJRzkLNbsjrjsR7VRTa4kc8Z8,SAMRUDDHI PHARMA,"sy no,137/1, Hesarghatta Rd, near tb cross, Tirumalapura, kodagi tirumalapura, Bengaluru, Karnataka 560089, India",13.1264334,77.4841953,,,0,,"hospital, health, point_of_interest, establishment",Open now,098445 60359
